암호화요양코드,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,부평세림병원,11,종합병원,220000,인천,220003,인천부평구,청천동,21364,"인천광역시 부평구 부평대로 175,  (청천동)",032-524-0591,http://www.iserim.co.kr,19830511,126.7199858,37.506872
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz,비에스종합병원,11,종합병원,220000,인천,220100,인천강화군,강화읍,23037,"인천광역시 강화군 강화읍 충렬사로 31-0,",032-290-0001,,20181106,126.4859916,37.7360483
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,비에이치에스한서병원,11,종합병원,210000,부산,210014,부산수영구,광안동,48253,"부산광역시 수영구 수영로 615, (광안동)",051-756-0081,http://www.hanseohospital.or.kr,19871102,129.1131037,35.16088
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz,빛가람종합병원,11,종합병원,360000,전남,360200,나주시,빛가람동,58323,"전라남도 나주시 정보화길 49-0, (빛가람동)",061-820-0820,,20200403,126.7987298,35.0241928
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,빛고을전남대학교병원,11,종합병원,240000,광주,240005,광주남구,덕남동,61748,"광주광역시 남구 덕남길 80-0,  1동 (덕남동,전남대학교병원류마티스전문질환센터)",062-670-9421,,20131217,126.8963045,35.0943936
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,삼육부산병원,11,종합병원,210000,부산,210006,부산서구,서대신동2가,49230,"부산광역시 서구 대티로 170, (서대신동2가)",242-9751,http://www.bah.kr,19740307,129.0110653,35.1127676
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,삼육서울병원,11,종합병원,110000,서울,110007,동대문구,휘경동,2500,"서울특별시 동대문구 망우로 82, (휘경동)",02-2244-0191,http://www.symcs.co.kr,19660107,127.0635533,37.5862119
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,삼일병원,11,종합병원,230000,대구,230007,대구달서구,송현동,42818,"대구광역시 달서구 월배로 436, 지하1,지상1~11층 (송현동)",053-659-3100,,20080721,128.5535826,35.8324956
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,상무병원,11,종합병원,240000,광주,240003,광주서구,치평동,61948,"광주광역시 서구 상무자유로 181-7,  (치평동)",062-600-7000,,20000524,,
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,상주적십자병원,11,종합병원,370000,경북,370900,상주시,남성동,37199,"경상북도 상주시 상서문로 53,  (남성동)",054-534-3501,http://sjrch.bz.co.kr,19940111,128.1555556,36.4146221
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE0ODEjNTEjJDEjJDYjJDgz,새통영병원,11,종합병원,380000,경남,380800,통영시,무전동,53034,"경상남도 통영시 무전7길 192, (무전동)",055-646-6000,,20080811,128.4207171,34.8653483
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,서광병원,11,종합병원,240000,광주,240003,광주서구,금호동,62007,"광주광역시 서구 금화로59번길 6,  (금호동)",062-600-8000,http://www.suhgwang2010.com,20100404,126.8557303,35.1325949
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,서남대학교병원,11,종합병원,240000,광주,240001,광주동구,불로동,61488,"광주광역시 동구 천변우로 415,  (불로동)",062-224-0671,,19830415,126.9150205,35.1447273
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,서산중앙병원,11,종합병원,340000,충남,340600,서산시,수석동,0,"충청남도 서산시 수석산업로 5- ,  (수석동)",041-661-1000,http://www.isjh.co.kr,20060303,126.5034636,36.7810108
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,서울산보람병원,11,종합병원,260000,울산,260100,울산울주군,삼남읍,44948,"울산광역시 울주군 삼남읍 중평로 53, 서울산보람병원",052-255-7114,http://eunyang.imc-boram.co.kr/,20070201,129.1210036,35.5597987
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,서울성심병원,11,종합병원,110000,서울,110007,동대문구,청량리동,2488,"서울특별시 동대문구 왕산로 259, 서울성심병원 (청량리동)",02-966-1616,http://www.sshosp.co.kr,19911230,127.0497296,37.5843076
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,서울적십자병원,11,종합병원,110000,서울,110016,종로구,평동,3181,"서울특별시 종로구 새문안로 9, 적십자병원 (평동)",02-2002-8000,http://www.srch.or.kr,19770401,126.9669974,37.5671805
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,서울특별시 동부병원,11,종합병원,110000,서울,110007,동대문구,용두동,2584,"서울특별시 동대문구 무학로 124, (용두동)",02-920-9307,http://www.dbhosp.go.kr,19790701,127.031341,37.5753681
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,서울특별시보라매병원,11,종합병원,110000,서울,110008,동작구,신대방동,7061,"서울특별시 동작구 보라매로5길 20, (신대방동)",02-870-2114,http://www.brmh.org,19911116,126.9239058,37.4934414
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,서울특별시서남병원,11,종합병원,110000,서울,110020,양천구,신정동,8049,"서울특별시 양천구 신정이펜1로 20, (신정동)",1566-6688,,20110328,126.8331531,37.5120195
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,서울특별시서울의료원,11,종합병원,110000,서울,110019,중랑구,신내동,2053,"서울특별시 중랑구 신내로 156, (신내동)",02-2276-7000,http://www.seoulmc.or.kr,20110309,127.0978309,37.6132762
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,선한병원,11,종합병원,240000,광주,240003,광주서구,광천동,61917,"광주광역시 서구 무진대로 975-0,  (광천동)",062-466-1000,,20151015,126.8869935,35.1615964
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,성가롤로병원,11,종합병원,360000,전남,360400,순천시,조례동,57931,"전라남도 순천시 순광로 221,  (조례동)",061-720-2000,http://www.stcarollo.or.kr,19980307,127.5437074,34.9647334
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,성남시의료원,11,종합병원,310000,경기,310401,성남수정구,태평동,13290,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",031-738-7000,,20191107,127.1390577,37.4449846
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,성남중앙병원,11,종합병원,310000,경기,310402,성남중원구,금광동,13161,"경기도 성남시 중원구 산성대로476번길 12, (금광동)",031-743-3000,http://www.schosp.co.kr,19811119,127.1619932,37.4528497
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz,성심의료재단강동성심병원,11,종합병원,110000,서울,110002,강동구,길동,5355,"서울특별시 강동구 성안로 150, (길동)",02-2224-2114,www.kdh.or.kr,19861017,127.135378,37.5359971
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz,성애의료재단 성애병원,11,종합병원,110000,서울,110013,영등포구,신길동,7354,"서울특별시 영등포구 여의대방로53길 22, (신길동, 성애병원)",02-840-7114,http://www.sungae.co.kr,19820930,126.9225003,37.5120274
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz,세란병원,11,종합병원,110000,서울,110016,종로구,무악동,3030,"서울특별시 종로구 통일로 256, (무악동)",02-737-0181,http://www.seran.co.kr/,19870424,126.9574607,37.5751835
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,세종충남대학교병원,11,종합병원,410000,세종시,410000,세종시,,30099,"세종특별자치시 보듬7로 20, 세종충남대학교병원 (도담동)",1800-3114,,20200623,127.2579427,36.5195133
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDQjJDgz,속초보광병원,11,종합병원,320000,강원,320300,속초시,교동,24853,"강원특별자치도 속초시 중앙로 11-0, 속초보광병원",033-639-8500,,20100405,128.5783901,38.1980014
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,순천의료재단 성남정병원,11,종합병원,310000,경기,310401,성남수정구,수진동,13316,"경기도 성남시 수정구 수정로 76, 지하3~10층 (수진동)",031-757-8900,http://www.chungos.co.kr,20040303,127.1290046,37.4398589
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,순천중앙병원,11,종합병원,360000,전남,360400,순천시,장천동,57956,"전라남도 순천시 장명로 5,  (장천동)",061-749-5000,http://www.sunchon-jungang.co.kr,19941201,127.4844458,34.9514574
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,순천향대학교 부속 구미병원,11,종합병원,370000,경북,370200,구미시,공단동,39371,"경상북도 구미시 1공단로 179,  (공단동)",054-468-9114,http://www.schmc.ac.kr/gumi/kor/index.do,19790918,128.3827377,36.1029182
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,순천향대학교 부속 서울병원,11,종합병원,110000,서울,110014,용산구,한남동,4401,"서울특별시 용산구 대사관로 59, (한남동)",02-709-9114,http://www.schmc.ac.kr/seoul/kor/index.do,19780223,127.0042579,37.533804
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,순천향대학교부속 천안병원,11,종합병원,340000,충남,340202,천안동남구,봉명동,31151,"충청남도 천안시 동남구 순천향6길 31, 5동 (봉명동,순천향대학교병원)",041-570-2114,http://www.schmc.ac.kr/cheonan/kor/index.do,19820625,127.1358588,36.8027381
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,신가병원,11,종합병원,240000,광주,240004,광주광산구,신가동,62316,"광주광역시 광산구 목련로 316,  (신가동)",062-610-8100,http://www.singahospital.co.kr/,20030113,126.8296527,35.1774148
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,씨엠병원,11,종합병원,110000,서울,110013,영등포구,영등포동4가,7301,"서울특별시 영등포구 영등포로36길 13, (영등포동4가, 충무병원)",02-2678-0001,http://www.cmhospital.co.kr,19840302,126.9041862,37.5188597
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,아산충무병원,11,종합병원,340000,충남,340500,아산시,모종동,31528,"충청남도 아산시 문화로 381,  (모종동)",041-536-6666,,20150303,127.0198062,36.7792648
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,안동성소병원,11,종합병원,370000,경북,370400,안동시,금곡동,36690,"경상북도 안동시 서동문로 99,  (금곡동)",054-850-8114,http://www.sungso.com,19810625,128.7228172,36.5672423
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,안성성모병원,11,종합병원,310000,경기,312400,안성시,서인동,17592,"경기도 안성시 시장길 58, (서인동)",031-675-6007,,19940316,127.2709213,37.0062179
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,에스포항병원,11,종합병원,370000,경북,370701,포항남구,이동,37659,"경상북도 포항시 남구 희망대로 352,  (이동)",054-289-9000,,20081029,129.3314538,36.0348843
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,여수전남병원,11,종합병원,360000,전남,360500,여수시,광무동,59718,"전라남도 여수시 좌수영로 49,  (광무동)",061-640-7128,http://www.yscnhosp.com,19880702,127.728018,34.7450673
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,여천전남병원,11,종합병원,360000,전남,360500,여수시,선원동,59641,"전라남도 여수시 무선로 95,  (선원동)",061-690-6000,,19991210,127.6543239,34.7691121
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,연세대학교 의과대학 용인세브란스병원,11,종합병원,310000,경기,312001,용인기흥구,중동,16995,"경기도 용인시 기흥구 동백죽전대로 363, (중동)",1899-1004,http://newys.iseverance.com/,19830309,127.1485144,37.270805
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,연세에스병원,11,종합병원,380000,경남,380703,창원진해구,이동,51659,"경상남도 창원시 진해구 해원로32번길 13, (이동)",055-548-7700,,20031205,128.6981494,35.1549332
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,영광종합병원,11,종합병원,360000,전남,360014,영광군,영광읍,57035,"전라남도 영광군 영광읍 와룡로 3, (영광읍)",061-350-8091,http://www.ygmc.co.kr/,19830810,126.4989779,35.2844615
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz,영남대학교의과대학부속영천병원,11,종합병원,370000,경북,370600,영천시,오수동,38840,"경상북도 영천시 오수1길 10, (오수동)",054-338-9000,http://yumc.ac.kr/yc/00_main/main.htm,19990928,128.913212,35.957285
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,영도병원,11,종합병원,210000,부산,210007,부산영도구,대교동2가,49036,"부산광역시 영도구 태종로 85, (대교동2가)",051-414-8101,http://www.ydh.co.kr,19960629,129.0405236,35.0922416
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,영주적십자병원,11,종합병원,370000,경북,370500,영주시,가흥동,36058,"경상북도 영주시 대학로 327-0, 영주적십자병원",054-630-0100,,20180502,128.6039024,36.8252688
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,오산한국병원,11,종합병원,310000,경기,311800,오산시,원동,18144,"경기도 오산시 밀머리로1번길 16, (원동)",031-379-8300,http://www.oshankook.net/,20090105,127.0753662,37.1412709
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,온누리병원,11,종합병원,220000,인천,220005,인천서구,왕길동,22616,"인천광역시 서구 완정로 199, (왕길동)",032-567-6200,http://www.onnurihosp.com,20111018,126.6543363,37.6027927
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,우리들병원,11,종합병원,110000,서울,110003,강서구,과해동,7505,"서울특별시 강서구 하늘길 70, (과해동)",02-2660-7500,http://seoul.wooridul.co.kr/,20120430,126.7963265,37.5620454
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,운암한국병원,11,종합병원,240000,광주,240002,광주북구,운암동,61266,"광주광역시 북구 북문대로 191,  (운암동)",062-608-8000,,20070822,126.8696694,35.1850041
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,울산병원,11,종합병원,260000,울산,260001,울산남구,신정동,44686,"울산광역시 남구 월평로171번길 13, (신정동)",052-259-5000,http://www.ush.kr,19950821,129.3231103,35.5462649
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,울산엘리야병원,11,종합병원,260000,울산,260004,울산북구,호계동,44228,"울산광역시 북구 호계로 285, (호계동)",052-290-2100,,20020902,129.3505372,35.6288626
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,웅상중앙병원,11,종합병원,380000,경남,381100,양산시,명동,50536,"경상남도 양산시 서창로 59, (명동)",1600-7582,,20150202,129.1645494,35.4063964
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,원광대학교 산본병원,11,종합병원,310000,경기,311400,군포시,산본동,15865,"경기도 군포시 산본로 321, (산본동)",031-390-2300,http://www.wmcsb.co.kr,20000801,126.9336147,37.3594127
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인 갈렌의료재단 박병원,11,종합병원,310000,경기,311200,평택시,장당동,17784,"경기도 평택시 송탄로 33, (장당동)",031-666-2600,,20030120,127.0570008,37.0482657
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인 강릉동인병원,11,종합병원,320000,강원,320100,강릉시,포남동,25478,"강원특별자치도 강릉시 강릉대로419번길 42-0,  (포남동)",033-650-6161,http://www.dong-in.or.kr,19830618,128.90735,37.77435
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 거붕 백병원,11,종합병원,380000,경남,381000,거제시,상동동,53290,"경상남도 거제시 계룡로5길 14, (상동동)",055-733-0000,http://gbh.or.kr/,19790209,128.6261659,34.8736095
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,의료법인 건명의료재단 중앙제일병원,11,종합병원,330000,충북,330009,진천군,진천읍,27832,"충청북도 진천군 진천읍 중앙북로 36, 중앙제일병원",043-533-1711,,19990702,127.4404044,36.8585629
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 광혜의료재단 광혜병원,11,종합병원,210000,부산,210003,부산동래구,온천동,47821,"부산광역시 동래구 충렬대로 96, (온천동, 광혜병원)",051-503-2111,http://www.khis.co.kr/,19831207,129.0711482,35.2070105
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,의료법인 근원의료재단 경산중앙병원,11,종합병원,370000,경북,371000,경산시,백천동,38646,"경상북도 경산시 경안로 11,  (백천동)",053-715-0100,,20110225,128.7401912,35.8088799
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz,의료법인 남촌의료재단 시화병원,11,종합병원,310000,경기,311700,시흥시,정왕동,15034,"경기도 시흥시 군자천로 381, 시화병원 (정왕동)",1811-7000,,19980409,126.7369422,37.3499313
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인 녹산의료재단동수원병원,11,종합병원,310000,경기,310603,수원팔달구,우만동,16494,"경기도 수원시 팔달구 중부대로 165, (우만동)",031-210-0114,http://www.dswhosp.co.kr,19830518,127.0345487,37.2780649
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 대우의료재단대우병원,11,종합병원,380000,경남,381000,거제시,두모동,53317,"경상남도 거제시 두모길 16-16, (두모동)",055-680-8114,http://www.dwho.or.kr,19830219,128.7220923,34.8719577
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인 동강의료재단 동강병원,11,종합병원,260000,울산,260003,울산중구,태화동,44455,"울산광역시 중구 태화로 239, (태화동)",052-241-1114,http://www.dkmc.or.kr,19810622,129.3019631,35.5534261
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,의료법인 동강의료재단 동천동강병원,11,종합병원,260000,울산,260003,울산중구,남외동,44495,"울산광역시 중구 외솔큰길 215, (남외동, 동천동강병원)",052-702-3114,,20160531,129.3504382,35.568536
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz,의료법인 동해동인병원,11,종합병원,320000,강원,320200,동해시,평릉동,25751,"강원특별자치도 동해시 하평로 26, (평릉동)",033-530-0114,,19830725,129.1074625,37.5299417
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 록향의료재단 신천연합병원,11,종합병원,310000,경기,311700,시흥시,대야동,14905,"경기도 시흥시 복지로 57, 복지로 61, 2층 (대야동)",031-310-6300,http://www.suh.or.kr,19920509,126.7894932,37.4445152
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인 명인의료재단 화홍병원,11,종합병원,310000,경기,310601,수원권선구,호매실동,16630,"경기도 수원시 권선구 호매실로90번길 98, (호매실동)",031-278-0119,,20200421,126.9639084,37.2601268
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 박애의료재단 박애병원,11,종합병원,310000,경기,311200,평택시,평택동,17909,"경기도 평택시 평택2로20번길 3, (평택동)",031-652-2121,http://www.bagaehospital.com,19820702,127.0890756,36.9930636
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인 백제병원,11,종합병원,340000,충남,340700,논산시,취암동,32980,"충청남도 논산시 시민로294번길 14,  (취암동)",041-733-2191,http://www.bjhosp.co.kr/index.asp,19820504,127.0944739,36.192193
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 서명의료재단 세명병원,11,종합병원,370000,경북,371000,경산시,중방동,38619,"경상북도 경산시 경안로 208, (중방동)",053-819-8800,http://www.smhospital.kr,20030925,128.7371689,35.8263331
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 석경의료재단 센트럴병원,11,종합병원,310000,경기,311700,시흥시,정왕동,15079,"경기도 시흥시 공단1대로 237, (정왕동, 센트럴 병원)",031-8041-3000,,20080219,126.7281267,37.3369084
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인 성념의료재단맑은샘병원,11,종합병원,380000,경남,381000,거제시,연초면,53209,"경상남도 거제시 연초면 거제대로 4477, (연초면)",055-731-1240,http://www.clearwell.kr/,20130409,128.6437581,34.8978348
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 성수의료재단 인천백병원,11,종합병원,220000,인천,220002,인천동구,송림동,0,"인천광역시 동구 샛골로 214- , (송림동)",032-765-7070,http//www.baek-hospital.com/,20121231,126.6458376,37.4817037
